96.6,96.9,88.7,100.0,100.0,0.78,0.99,9.14,359.56,5.38,-6.25,0,0
99.9,99.4,90.9,100.0,100.0,0.77,1.02,9.10,359.56,5.38,-6.25,0,0
99.8,99.3,91.3,100.0,100.0,0.78,1.00,9.11,359.56,5.38,-6.25,0,0
97.4,97.6,89.3,100.0,100.0,0.79,1.00,9.13,359.56,5.38,-6.25,0,0
97.8,97.8,89.6,100.0,100.0,0.76,1.01,9.13,359.56,5.38,-6.25,0,0
99.0,98.8,90.9,100.0,100.0,0.78,1.02,9.13,359.56,5.38,-6.25,0,0
94.6,95.8,91.0,100.0,100.0,0.75,1.04,9.14,359.56,5.38,-6.25,0,0
99.2,99.7,91.9,100.0,100.0,0.79,1.01,9.14,359.56,5.38,-6.25,0,0
100.0,99.3,91.5,100.0,100.0,0.79,1.00,9.12,359.56,5.38,-6.25,0,0
96.6,97.2,88.9,100.0,100.0,0.78,0.99,9.09,359.56,5.38,-6.25,0,0
100.0,98.8,90.3,100.0,100.0,0.77,0.99,9.12,359.56,5.38,-6.25,0,0
95.8,96.7,88.3,100.0,100.0,0.77,1.01,9.12,359.56,5.38,-6.25,0,0
100.0,99.9,91.5,100.0,100.0,0.77,1.03,9.12,359.56,5.38,-6.25,0,0
95.2,96.3,87.9,100.0,100.0,0.77,1.04,9.11,359.56,5.38,-6.25,0,0
93.3,95.5,90.6,100.0,100.0,0.78,1.01,9.09,359.56,5.38,-6.25,0,0
99.6,99.0,91.2,100.0,100.0,0.76,0.99,9.11,359.56,5.38,-6.25,0,0
99.0,98.7,91.0,100.0,100.0,0.75,1.00,9.15,359.56,5.38,-6.25,0,0
99.4,98.8,91.5,100.0,100.0,0.75,1.00,9.14,359.56,5.38,-6.25,0,0
99.0,98.9,91.2,100.0,100.0,0.77,1.00,9.15,359.56,5.38,-6.25,0,0
96.5,97.1,88.9,100.0,100.0,0.78,1.02,9.11,359.56,5.38,-6.25,0,0
94.3,96.0,90.9,100.0,100.0,0.76,1.01,9.13,359.56,5.38,-6.25,0,0
99.0,98.5,90.9,100.0,100.0,0.79,0.99,9.12,359.56,5.38,-6.25,0,0
95.7,96.7,88.7,100.0,100.0,0.77,1.00,9.12,359.56,5.38,-6.25,0,0
93.2,95.3,87.2,100.0,100.0,0.77,1.02,9.11,359.56,5.38,-6.25,0,0
99.6,97.9,89.7,100.0,100.0,0.78,1.01,9.10,359.56,5.38,-6.25,0,0
94.9,96.3,88.4,100.0,100.0,0.77,1.03,9.13,359.56,5.38,-6.25,0,0
99.6,98.5,90.1,100.0,100.0,0.77,1.00,9.13,359.56,5.38,-6.25,0,0
99.2,99.8,92.7,100.0,100.0,0.79,1.00,9.12,359.56,5.38,-6.25,0,0
98.9,99.0,91.5,100.0,100.0,0.78,1.00,9.14,359.56,5.38,-6.25,0,0
94.1,96.4,91.9,100.0,100.0,0.78,1.00,9.11,359.56,5.38,-6.25,0,0
99.9,100.0,91.9,100.0,100.0,0.77,1.05,9.15,359.56,5.38,-6.25,0,0
99.7,99.4,92.0,100.0,100.0,0.77,1.04,9.12,359.56,5.38,-6.25,0,0
100.0,99.2,91.2,100.0,100.0,0.78,1.03,9.12,359.56,5.38,-6.25,0,0
100.0,99.0,91.5,100.0,100.0,0.77,1.01,9.13,359.56,5.38,-6.25,0,0
93.6,97.9,92.3,100.0,100.0,0.75,1.00,9.12,359.56,5.38,-6.25,0,0
96.1,96.7,89.0,100.0,100.0,0.78,1.01,9.14,359.56,5.38,-6.25,0,0
99.6,98.4,90.0,100.0,100.0,0.76,1.03,9.13,359.56,5.38,-6.25,0,0
100.0,99.9,92.0,100.0,100.0,0.76,1.00,9.17,359.56,5.38,-6.25,0,0
99.6,98.7,91.2,100.0,100.0,0.75,1.00,9.13,359.56,5.38,-6.25,0,0
100.0,99.0,91.9,100.0,100.0,0.77,1.00,9.10,359.56,5.38,-6.25,0,0
99.6,98.5,91.0,100.0,100.0,0.77,1.02,9.13,359.56,5.38,-6.25,0,0
99.0,99.6,91.7,100.0,100.0,0.77,1.01,9.13,359.56,5.38,-6.25,0,0
100.0,99.0,90.1,100.0,100.0,0.77,1.00,9.17,359.56,5.38,-6.25,0,0
94.8,96.1,88.2,100.0,100.0,0.78,0.99,9.12,359.56,5.38,-6.25,0,0
